user_id,nickname,gender,birthday,province,city,level,createTime
402065680,Hal0_,0,-2209017600000,0,100,9,1484492323381
1829347363,我的意中人不是个盖世英雄-,2,1125629472481,420000,420100,8,1555722312856
261742680,犹豫等于白给,0,-2209017600000,410000,410300,7,1459662386922
118460162,MissingYoufei,1,554918400000,210000,211100,9,1451472785253
6547468,为什么名字不见了,2,-2209017600000,440000,440300,10,1386756687521
1498997561,要开心好蒙,1,-2209017600000,0,100,10,-1
74743780,Sheyne_,1,901645904621,440000,441200,10,1434268294500
53624633,至爱得萝卜Y那个啦,1,786384000000,220000,220200,9,1423635795201
293590104,吃星星的羊,1,1074253486276,410000,410700,8,1466494129776
81057431,酱汁五花肉,0,-2209017600000,0,100,7,-1
104219632,Victor亮,1,752688389111,0,100,10,-1
70925117,玄羲,1,-2209017600000,430000,431100,10,1432453331476
89391536,不太文艺青年,1,730388070233,610000,610100,8,1441084764893
418076870,来喜弟弟,1,1028304000000,610000,610100,9,1486699719013
564019227,别問很可怕oo,2,-2209017600000,0,100,8,1502432196081
517488568,叫呀叫,1,1686153600000,320000,320500,9,1498539478942
495173896,Toshihiko-D,1,1141625315006,440000,440100,10,1495989373259
1798665065,巴巴托斯是男孩纸,1,1139673600000,650000,650100,9,1552921180972
116816816,小雨欧尼要开心,0,880560000000,420000,420100,9,1451063265781
3810615541,vv-KING-vv,1,1222790400000,0,100,10,1597368566614
444996506,异色珍禽,1,954345600000,650000,652800,9,1490453636921
454790514,罪己有昭,1,622394357372,230000,230300,9,1491775584930
277817581,Candypaintt,2,895939200000,440000,440300,9,1463241166629
395064933,_LOVEGOOD_,2,-2209017600000,370000,370100,9,1483704099934
441879832,李佳橙橙橙,2,-2209017600000,110000,110101,8,1490057419259
1458957330,velvetblue-,2,-2209017600000,0,100,9,1529137916931
1327052208,Drewputh,1,833635848009,1000000,1007700,9,1514727644528
101748735,那美好的三年,1,891360000000,510000,510100,10,1446295057270
34408594,彭浦彬仔,1,366825600000,310000,310101,10,1409269768328
119830649,栗子面包R,2,631123200000,420000,420100,8,1453381816617
332864813,PhoneMe-WhenNecessary,1,-2209017600000,0,100,9,1473926011826
2104167861,千岁寻凝,1,1199980800000,1000000,1004200,8,1578452082254
5085759256,可爱滴树莓君,0,-2209017600000,410000,410100,7,1626049480430
541582145,Gabrielle-Nightley,1,-2209017600000,540000,540100,9,1500041494100
278526551,Jake也是Jacob,1,1032796800000,360000,360400,8,1463404358079
311763840,吾为熊猫,0,631123200000,340000,341200,10,1469865181402
1683583341,众人行善,1,631123200000,110000,110101,10,1543213355625
75857535,AugustRival,1,826687297414,310000,310101,9,1434812537028
1336568836,阿鞠J,2,1270900173000,120000,120101,7,1515487422541
263106744,彪哥YM-,1,949939200000,370000,370700,10,1459952644532
1996017608,野梦中的残夏,1,1189094400000,310000,310101,8,1569839585520
109099307,笑忘书_1991,2,671901283000,440000,440400,10,1448855974592
95219898,资本主义不好z,1,1020873600000,510000,510100,10,1443616662228
289083535,O花开陌上O,1,698628425479,110000,110101,9,1465603357414
133032525,CloserLiu,1,835804800000,130000,131000,9,1455071274478
321214971,观察猫C,1,1046620800000,110000,110101,8,1471615689268
385806157,星星和月亮一起闪耀__1640,2,-2209017600000,0,100,8,1482646322674
1599696330,M藥AA鸽O,0,-2209017600000,0,100,8,1537012773597
1438042422,Zing-With-You,1,1039622400000,0,100,9,1524493043920
356832173,asuka0458,0,885312000000,310000,310101,8,1483242701360
417423307,爆炸头Wu,2,938138585595,320000,320500,10,1486558774523
586352812,上善若水8清风明月,0,-2209017600000,0,100,10,1504801430904
645253897,qwrtslisheq,1,1199376000000,430000,431000,8,1510372458925
333266292,你好呀许公子,2,879264000000,430000,430100,8,1473950014390
377933697,RichFaic,1,974131200000,620000,620800,9,1481623211760
1504552285,Taylor_wxj,2,1055088000000,0,100,8,1530268668254
410144981,贤儿儿may,2,852899119650,440000,440100,7,1485493951957
339677272,布拉德皮畅,1,-1577952000000,510000,510100,9,1478095056132
2000555791,伤心大茄子,1,-2209017600000,230000,231100,7,1570100401806
1391951615,大V刺唯,2,-2209017600000,440000,440600,9,1520425671432
1928184531,tooinlovetothinkstraight,2,1135094400000,610000,610100,8,1564731959452
133162037,哈啾啊啾,0,693244800000,430000,430100,9,1455093576544
265411227,健力宝-做自己的小太阳,2,820771200000,360000,360100,9,1460465125406
348559267,不可结缘233,1,-2209017600000,0,100,9,1476808469750
385262361,四葵,2,-2209017600000,370000,371300,8,1482857734220
47054805,遇殊丶,1,858401148008,320000,320600,10,1418946548315
321777302,Taeyeon瑜,1,638035200000,310000,310101,10,1471704322091
324475932,hilary盈,2,-2209017600000,510000,510100,9,1472226925914
82121311,加谬_,1,1439049600000,440000,440300,8,1437759714285
104247953,Titanium琪,2,749750400000,310000,310101,10,1447233222303
250253511,在下不才俗过了春秋,1,-2209017600000,210000,210100,8,1457231993070
389375822,鸽子是个没头脑,2,1013875200000,460000,460100,8,1483049118987
88785458,爆单小公主M,2,794995769000,350000,350100,8,1441210394344
453184461,你的尚先生呀,1,1012492800000,500000,500112,10,1491567032041
8085838967,真系唔识煲冬瓜,1,-2209017600000,440000,440100,9,1666682748668
630384896,辰马-,2,772646400000,440000,440100,9,1509206476721
3304068594,182次日落,0,-1555689600000,1000000,1004400,9,1587525806812
440853982,红拂夜奔_-_,2,878140800000,110000,110101,9,1489901311214
50960900,rose墨梨,2,711129600000,420000,420100,8,1438430898831
83275064,日月丰心,1,872265600000,310000,310101,10,1438316489154
1722744954,小珏的珏不读玉,1,1077292800000,510000,510100,10,1546371991905
1940696355,想嫁北野,2,-2209017600000,410000,410100,7,1567933291455
123436965,Oliver的妹妹奥利奥,0,-2209017600000,0,100,10,-1
2028970,sing的sting,1,660326400000,330000,330100,9,1373176220902
1399715577,多点真诚少些套路,1,1080496059993,510000,511400,8,1521117225501
353810948,张张张小微,2,-2209017600000,320000,320300,8,1477749555045
3306442986,软酥芝士奶盖,2,-2209017600000,360000,360700,6,1587703605187
374534408,春木丽子,2,868118400000,500000,500101,9,1481112242861
565447708,鱼吖好呀,0,-2209017600000,0,100,8,-1
124605167,胖莹阿_,2,-2209017600000,0,100,8,1453008812325
423048101,阿呆10_,0,-2209017600000,450000,450500,8,1487331335379
583402515,馨予JC-T,2,-2209017600000,1000000,1004400,7,1504453950816
584279,InsightLife,2,-2209017600000,110000,110112,8,1367641468896
508549564,吹不散的执着_i9tQ,1,-2209017600000,110000,110101,8,1497535760538
294316010,喜欢也是,1,-2209017600000,0,100,8,1466635841843
5207184382,初遇小x,2,-2209017600000,520000,522200,6,1687332932891
275822482,L-24-8,1,676870235010,430000,430200,9,1462870090843
134094435,猪粉啊,2,960976520000,1000000,1010000,9,1455350263480
3251552216,小皇帝18岁,2,1124700849644,510000,510800,9,1583907183865
344440748,阿祥神龙_88451,1,858815797000,360000,360100,9,1476026236635
3309766386,雨季ovo_,2,1094745600000,320000,320700,6,1587923531140
1712618694,壮志凌云190403,1,-2209017600000,0,100,8,1554221698277
1554181769,Nuna_丶丶,2,631123200000,420000,420500,9,1534255339838
34387095,璇玉艺精,2,352445892147,620000,620100,7,1409492155974
8046582565,冬日有祺-7,2,1335715200000,360000,360600,6,1666271868313
135466315,派派达里达,2,-2209017600000,0,100,9,-1
484274902,心上住着笙姑娘,2,-2209017600000,0,100,7,1514886136088
1319113572,广东第16579号选手,0,-2209017600000,440000,440400,8,1514005931610
1823446667,北塔的钟声,1,1134225654108,440000,440900,7,1559862969408
1751217613,青春啊黄先生,1,760118400000,440000,441200,9,1549006242752
85888502,筱风残月y,1,-2209017600000,440000,440300,9,1439497044971
435127042,LimeiLinn,2,-2209017600000,1000000,1004400,8,1489124736756
8112723822,归亭灼_,2,970070400000,130000,131000,8,1686755727106
296510632,全世界最酷的少女,2,-2209017600000,0,100,10,1467046594698
358247063,爱是加减法,2,-2209017600000,0,100,8,1478520666156
116135275,川桃羽织,2,955296000000,420000,420100,8,1551499492290
267934583,可口唇,2,-2209017600000,0,100,9,1461065200219
3963801973,一杯醋泡柠檬,1,1169481600000,520000,522600,9,1604748755150
332497561,璀璨的董优秀i,1,-2209017600000,1000000,1005900,10,1473830961246
56538812,mmmmmmmm1111,1,631123200000,310000,310101,9,1425228490327
385894478,一点点梨花诗,1,-2209017600000,0,100,8,1500374521096
578950790,i_potato_you,1,966700800000,350000,350700,8,1504020531887
1502263983,吴大爷爱听电音,1,-2209017600000,0,100,10,1530095003804
497591618,听几次晚安,1,927148455798,450000,450100,9,1518807835180
1945824575,Myyyyy_瑾,2,-2209017600000,120000,120101,8,1565761407657
4975149236,道长T-T,0,-2209017600000,410000,411300,8,1618568647065
2095730994,十二海,2,1153479576881,410000,410700,7,1577787072432
508309226,晚风给我纤云,1,631123200000,210000,210200,8,1576906261366
248515105,睡莲吧,1,931276800000,370000,370300,9,1456828508535
1428283261,PANDUQING,0,-2209017600000,440000,441300,8,1541645316689
77575872,籽zzzz,2,691478966000,0,100,9,1435641999262
8880569298,言空旭,1,-2209017600000,440000,440100,3,1696050054187
511897594,乐乐乐乐乐yu,2,-2209017600000,230000,231000,8,1497927474233
8040275413,Lawyer-7_,2,1166887422868,110000,110101,8,1664000666721
1544165286,心不死而道不生,1,814464000000,370000,371000,10,1533456005084
3857637381,对空六课课长星见雅,0,1256429829210,340000,341100,7,1598068774300
1335626724,Mr-zifan,1,683305200000,440000,440300,8,1515395856903
9118168565,岥傹易芣能偅園,0,-2209017600000,310000,310101,5,1705833234356
442110652,青隐篱lucky,1,-2209017600000,320000,320200,8,1490091188455
249665700,爱听电音的男孩Zi,1,975600000000,360000,360800,9,1457261208718
12404880120,偏吁,0,1104595200000,1000000,1001300,6,1726224920246
1501936154,王总好_H,1,-2209017600000,230000,230100,8,1530058754663
476646970,莹莹莹Ma,2,-2209017600000,110000,110101,10,1493519963440
1910106579,优秀如清风,1,939626984957,440000,440800,8,1563231919145
380556374,邢弟弟,1,1021996800000,620000,620400,9,1481982264564
1306442755,滴答滴答52,0,-2209017600000,510000,510100,9,1529430768746
305726879,nevrlll,1,-2209017600000,310000,310101,9,1468835374448
299643833,不会是你的璇酱,2,-2209017600000,0,100,8,1467639876132
8274056619,等雨落___,2,1296052353062,370000,370200,6,1673497694654
1739124626,DD_113,1,1042464933802,210000,210200,9,1547986823031
610495019,重度抑郁患者_ch,1,949073893613,610000,610100,9,1521344246744
8826895824,琪的少女心事,2,1196600338867,610000,610200,8,1693572818781
131456596,安伯颜值忽高忽低,2,824486400000,430000,430100,9,1454641205021
405518107,他郷L,2,-2209017600000,510000,510100,7,1484913295954
1476453752,cylvia08,2,-2209017600000,440000,440100,7,1528016347745
606109624,霁-月清风,2,-2209017600000,130000,130100,8,1509027412398
3577686329,曲奇_WXF,2,1048389567020,0,100,8,1595847491413
410121694,_-梦一场,2,-2209017600000,430000,430500,10,1485489679364
3976712136,落不下灰,2,-2209017600000,360000,360700,8,1606653201549
353544440,我是狸猫儿,1,-2209017600000,640000,640100,9,1477721330438
5130519745,Tiramisu_提拉米苏,1,-2209017600000,430000,430100,7,1628388453664
2038320170,qqqqq_11,2,1100707200000,370000,370800,8,1573272860707
1309572285,谢谢你的浏览我确实很拿的出手,2,1002038400000,130000,130500,8,1513014150006
1311104196,喵喵的尾尾,2,978934701746,530000,530100,9,1513175830898
281855264,寻找Alice,1,861206400000,370000,371400,10,1464342761857
312812849,一听椰汁_,2,979290627816,320000,320400,8,1470042717726
12750466373,虚假一人是一个复杂的动物,1,-2209017600000,440000,440300,5,1733765864769
1466366071,蔚海-深蓝,0,-2209017600000,0,100,8,1527155775775
339778867,蛇舌sss,2,1037113701000,410000,410100,8,1488708304252
7854723709,Menkoi濠,2,1174147200000,1000000,1004200,8,1661405075743
126667334,z-q泉,1,-2209017600000,320000,321000,9,1453515367894
1726744798,学习尾员,1,979920000000,450000,450100,10,1546757129942
374595020,月柳拂沙,2,877017453113,1000000,1004000,9,1481119097300
330561420,嗨呀呀丿,1,-2209017600000,320000,320400,8,1474018675282
441537198,浮华丶黯然失色彡,1,920288794383,370000,370800,10,1489994965268
259757221,蓝色反骨,1,658314818397,1000000,1010000,10,1463744197292
261588572,椒图尔,2,899926675182,520000,520200,9,1459617094432
569719411,感觉有点涨涨得,1,1031548544214,430000,431200,8,1503059329417
100053071,镜花氺月丶丶,1,924710400000,360000,360700,9,1445628544338
437004893,不二小姐Y,2,689702400000,530000,530100,8,1489337667562
1949304584,白马与青衣,0,-2209017600000,420000,420100,7,1571386635808
3219343739,桥韵_5kpS,2,-2209017600000,130000,130600,6,1581601988885
537022149,不稳定oi,1,1185413571409,1000000,1010000,10,1499552927123
609603821,开心酷酷男孩,1,1027180800000,0,100,9,-1
1794322543,葱葱人永不服输,2,-2209017600000,440000,440100,8,1552570745066
1794979579,刘十三Lx,2,-1574450415879,1000000,1003700,8,1552643519702
6350577868,小粥不能没刘海,2,1200672000000,510000,511400,7,1639297515781
8384373704,Quench时,2,-2209017600000,1000000,100,9,1676195400442
71881696,LosAngelesJames,0,-2209017600000,0,100,10,1432896716680
384944421,泠风梦鸢my,1,-2209017600000,0,100,9,1485401903971
135340437,-ViviaNa,2,-2209017600000,0,100,9,1455674546233
69559381,蜗牛不会飞sf,1,763142400000,440000,440100,9,1431783123303
1934315527,奶孟R_,2,-2209017600000,430000,430100,7,1565101626160
359587137,酷Mine,1,852048000000,330000,331000,10,1478749200823
1329879544,幼儿园最迷人的翠花,0,-2209017600000,0,100,8,1514907706427
408895222,豆豆君_hhh,2,-2209017600000,440000,440600,9,1485327407491
504194922,努力的粒,2,1320572933467,230000,230600,7,1497071040299
7945504503,万棠安,2,1121356800000,110000,110101,9,1657810150944
9377935020,X-mybeloved,2,1194627352508,360000,360100,6,1710516665386
8076361682,何以欢-亦乱,1,1132362204631,140000,140800,7,1666104571755
9876349050,碎成二维码的我,2,0,320000,320600,5,1714570803678
9766570856,鸰孀,0,-2209017600000,310000,310101,6,1713601274937
9187501838,心景大王,2,-2209017600000,320000,320300,6,1707278952919
8537789749,trouvaille横财,2,-2209017600000,510000,511300,6,1682853138181
8789616466,可否爱嘉一切,2,-2209017600000,430000,430100,7,1692276814095
12196866709,1-颗李子,2,631183908419,410000,411500,4,1721378214287
8121736746,Tranqnilizer,1,-2209017600000,0,100,7,-1
1679710505,炸鸡不要薯条,1,631123200000,440000,440300,10,1544832259528
492579127,星云wdg,2,1097917570335,340000,340600,8,1495640719453
8464909836,约定_521,2,-2209017600000,350000,350900,7,1684265614025
8004897094,Devilkiller_,0,1282264088914,440000,440300,8,-1
3945292761,茄茄睡不醒_,2,1174665600000,210000,210700,7,1644381330327
9890792673,周一散步,2,-2209017600000,610000,610400,6,1714735624012
2065195338,诗与歌y,1,-2209017600000,330000,330100,7,1575798296976
582285232,不堪就,0,-2209017600000,0,100,9,-1
8821575127,WM编闻录,1,1097078400000,1000000,1005500,6,1694348804028
9294401940,等雪小淮,2,1015713889000,320000,320200,7,1709299014161
373199536,酒心糖_6,2,830448000000,510000,510100,6,1483646773409
1779229237,痛名为涵u,1,1269964800000,350000,350500,10,1552814935936
9175379759,欲敷衍,2,-2209017600000,0,100,8,-1
5043984015,狂条日记,2,1195833600000,120000,120101,10,1623402402428
467511168,熊孩吱,2,-2209017600000,1000000,1006700,7,1492219963732
3343275338,阿彤彤Ooo,0,-2209017600000,0,100,9,-1
6404686588,z_cr45,2,1238860800000,330000,330400,7,1642925020612
3286259219,椿街树下的猫,0,-2209017600000,410000,411700,5,1586310989151
1645272434,夜羽眠,0,-2209017600000,0,100,7,1539938666801
8670975599,柠阿萌_meng,2,1334667604583,310000,310101,7,1688907462276
12338452998,箺刈,2,-2209017600000,440000,440200,6,1723959125032
12185891275,鹃鸟歌,2,-2209017600000,110000,110101,6,1721137583091
13012018973,keats_c挽,0,-2209017600000,320000,320500,4,1739090744161
1835531068,苦难文章,2,-2209017600000,440000,440100,7,1556295426823
6387407127,聃无,1,1166451339685,360000,360400,8,1672652476165
9191690059,爱简永不停,2,1285500044794,320000,320700,6,1707204044889
272054676,Wimpm,1,959184000000,1000000,1004300,8,1462021530471
1704215888,程的一,2,-2209017600000,370000,371700,9,1544795661709
3872167948,茯茶芙,2,-2209017600000,500000,500101,7,1617708712753
12457296535,犬躯,2,-2209017600000,1000000,1001300,5,1726382989124
7997916745,齐司礼-艾因-魈-谢回-沈青竹,0,-2209017600000,440000,445200,6,1715736725681
9460642679,相遇在明天-,1,1205743543612,370000,371700,7,1711514026638
8993147811,江喁,2,-2209017600000,0,100,8,-1
8309531900,渾罪凍沢,1,-2209017600000,440000,440100,8,1676196945914
7917607080,无敌的小可_uaVa,2,1087099499319,630000,632300,7,1656149028904
9184734708,好运连连发财不断,2,-2209017600000,410000,411100,6,1722692831118
3288517195,Histay_Zfe2,0,-2209017600000,330000,330100,8,1589450034423
3870870061,江俞琛,1,962686577251,640000,640100,5,1598683371613
479472947,不想熬夜的小笼包,2,1130675971996,330000,330600,8,1493894586942
8330457587,和我谈场恋爱冬天过去我就放你走,0,-2209017600000,440000,440100,5,1674835674315
3955122712,lululitchi,2,-2209017600000,1000000,1002200,7,1604116777780
4922981641,忘梦了,1,-2209017600000,510000,510100,8,1615123947564
12561041022,碎玉-x,0,-2209017600000,0,100,6,-1
368455962,发现二婚丈夫是同,0,-2209017600000,0,100,9,-1
1915822835,达尔文与相对论,2,-2209017600000,0,100,8,1563856082261
12595010765,鳥之詩_01,2,1073571587622,370000,370900,6,-1
1535221871,Zjaneyyy,0,-2209017600000,0,100,8,1532768848462
3962709989,2ui7ao-,2,1348937229952,440000,440300,7,1604676098673
6451960857,Bipolardisorder_2,2,973480782895,1000000,1005500,8,1645494541078
8402359543,安楠楠zh,0,-2209017600000,130000,130600,6,1676817195280
4025677860,叮叮咚咚铛当当,2,1234592818805,120000,120101,8,1609320500826
480427797,樂舆怒,1,973607099106,530000,530100,7,1494040393858
1999092885,眠眠橙,2,1127763038000,1000000,1005500,8,1581801279808
8997030973,清酒豆腐,2,977702400000,430000,431200,7,1701573115127
7836121417,Asthetik-,0,-2209017600000,340000,341200,6,1651387181224
8122920189,禹祎z,1,1303629965251,410000,411300,8,1668475706326
12652594650,肖祁言,0,1078887525159,440000,440900,5,1730533158602
8641864111,81916逢重阳-,1,-2209017600000,1000000,1005300,8,1687576807938
1772201644,愔嫕ova,0,-2209017600000,510000,511500,8,1573891325282
4028248703,笑-Dyu,1,-2209017600000,360000,360700,6,1609482795349
5160156323,我没世界坏,2,1216388543133,440000,441400,7,1630161711617
275395615,ziksovp,2,-2209017600000,320000,320700,7,1462775827100
4038335356,F老师天天开心,1,4124457763742,440000,441300,7,1625395719634
3291072411,为何我们总是忆起美丽的谎言,2,1216138471646,460000,460100,7,1586624663748
3371706381,凌晨熬夜的猫,2,-2209017600000,230000,230100,9,1597125684966
3406838473,君詞詞詞,2,-2209017600000,370000,371300,7,1594529017591
1441902690,栀-兮s,1,1127376989751,500000,500101,10,1524888691563
1384015056,l长白山神树,2,987161862799,450000,450900,7,1519710526590
3280048369,Miseden,1,1172672945361,330000,330900,7,1585880581407
1829582031,明雪荼,0,4108705301360,1000000,1002200,7,1581600732231
1741824763,路过云野,2,-2209017600000,1000000,1002900,9,1548238782204
1526460429,是夙念吖,2,-2209017600000,320000,320400,7,1532072638682
6385497593,平菇迷路日记,2,1127684162996,370000,370100,7,1641697152192
539945825,陈与茹,1,985449600000,0,100,10,1499861934710
1514458466,西伯利亚亚亚亚,2,-2209017600000,1000000,1001900,7,1531204047450
1429839897,皆神家的沙久耶,0,-2209017600000,1000000,1002800,8,1535977163418
113495757,言不由衷ze,1,748147066975,320000,320100,9,1450107383082
8220141335,玉玉death,2,1163477784716,410000,410100,7,1672112228076
2017324306,波历_LkG4,1,1086449380481,150000,150200,8,1571491268440
4941444316,东之舟,2,1149848825102,230000,230100,7,1616326760945
1888363678,Fhui_ly,2,1200638904897,1000000,1000500,5,1561085858987
2109114541,开心的啵酱,2,-2209017600000,500000,500101,9,1578811942919
2043667190,milax222,2,1660037499034,650000,650100,8,1616858141772
8162161684,还在-爱-吗,0,-2209017600000,210000,210300,4,1670145552167
3726571874,还真是无聊呢,1,1121616000000,110000,110101,10,1597126362076
1916400496,多想等你_yu,1,1106048609105,360000,360900,8,1563888975672
281408067,摩界天使,1,631123200000,500000,500101,8,1465054679565
454614375,自净其意2023,0,-2209017600000,0,100,7,1511882822754
559594877,阿尔卑斯-狗,1,-2209017600000,440000,440600,8,1501920810459
1599429970,花狐伞,2,765302400000,350000,350100,8,1537004967730
5149536908,surako,1,801504000000,500000,500101,9,1651504690056
1812239498,hi大静,0,-2209017600000,340000,340100,8,1554121374939
1379478541,dzhchen,1,1063296000000,440000,440300,8,1519298863606
1678901526,爱了一整个曾经,1,745372535647,320000,320700,8,1542801859767
446147594,桔桔桔桔子味,1,631123200000,440000,440700,10,1490780422667
626982949,薪尽自然樑同学,1,1581609600000,1000000,1004800,10,1508853864996
266931126,_卿枨,2,942214971827,1000000,1000700,10,1460812767137
8501861453,丞_江海寄余生,1,1262141207832,230000,230600,8,1688969349836
5050490074,小乖-3009,0,-2209017600000,330000,330100,6,1623767678599
12135809449,小前妻_ry9D,0,-2209017600000,370000,370200,5,1720080855572
13850641,崆之音,0,-2209017600000,520000,520200,9,1396792909899
1840604046,Ciccyyyyyy-_-,2,-2209017600000,370000,370200,8,1556710886989
12730992844,龙enly,1,-2209017600000,370000,371500,6,1732183035087
3283833204,htl051011,1,-2209017600000,0,100,9,1586140743719
135650710,你的阿波仔,1,-2209017600000,510000,511300,8,1455751849855
476673177,喀喇昆崙衛士,1,938534400000,410000,411000,8,1493519930538
3389768740,想睡觉的懒猪猪,2,-2209017600000,360000,360100,8,1593653411463
133485341,记忆七秒的小鱼,1,1734192000000,520000,520300,10,1455345102222
1963441431,尊重女性不开黄腔,1,1090143746185,440000,440300,10,1567412334737
3286993879,时光笔墨2016,2,-2209017600000,0,100,6,1586350287320
1418644068,临轩大魔王,1,-2209017600000,420000,420100,8,1522766846751
499855150,淑女紫紫,2,-2209017600000,0,100,8,1496566246040
1350699841,Pirotehnie,1,1071762395255,440000,440300,8,1516756893126
1549181491,图南瑾,2,1294749804348,330000,330200,6,1533867075432
249915727,377B,2,-2209017600000,0,100,10,1457166908114
1370318736,鹰善,1,947570020224,650000,650100,8,1518439407876
43703820,东云皐月,1,680007641906,350000,350500,7,1423081197010
1449066604,王_CHENYANG,1,1053532800000,510000,510100,9,1525501592007
4888767704,用户4888767704,2,882460800000,310000,310101,8,1612779246612
1671139000,是小黑不是小绿,1,1045632678683,310000,310101,7,1552309124878
281103460,空之声者,1,-2209017600000,0,100,9,-1
134544061,朱苦力2882,1,-2209017600000,0,100,9,1455453519748
349175803,我才是木蚂蚁搬家,1,1656518400000,370000,371300,9,1477048963004
6421836923,风继续吹412,2,-2209017600000,110000,110101,9,1666655750793
287235717,命时丶,1,769968000000,500000,500101,9,1465210349455
12844760328,仙境跳绳画者,2,1104551577253,0,100,0,1734593884225
68432243,Zxc_Lau,1,815932800000,440000,445100,10,1431272144417
6420882415,尹峻熙yjx,1,1267878459284,520000,520200,7,1644035947863
622740612,尘_迷,1,1066579200000,500000,500101,8,1508418328353
8627668188,渡灵度,1,728558861659,320000,320500,7,1687050579347
41759858,皇上和爱妃的故事,2,-2209017600000,320000,320900,7,1415427042076
1696930802,小可爱的网易云哈,2,915120000000,370000,371600,8,1544266324541
3365111576,-吳紅,2,-2209017600000,370000,370900,8,1606026439707
257203071,R睡美人R,2,799782345034,650000,653100,8,1458724224318
131868737,Juri_树酱,2,-2209017600000,110000,110105,9,1454731632805
1336676877,逃兔子,2,1060769283798,430000,430400,9,1516363101268
4967303304,伪人蟹,2,1244210149960,210000,210100,8,1618012727260
499294132,Xanvi,1,641660400000,810000,810100,8,1496502825512
376366608,YQ琪儿,2,-2209017600000,410000,410800,7,1481379553863
517874593,林叅柒,2,901271555914,430000,431000,9,1498571030948
8036787015,考完就去_看世界,1,1179158400000,150000,150400,8,1663819977738
1863923523,爱听歌的菜-,2,1019404800000,500000,500101,9,1558836136340
320757450,kasitJ,1,-2209017600000,310000,310101,9,1471513768035
8497225956,白以似,1,1212318416774,330000,330500,7,1680881614507
327513007,挽歌97,1,-2209017600000,0,100,10,1472821919791
4876185185,又秋意-,2,1230912000000,1000000,1001300,8,1612064075787
1414063886,爱你LoVE_lqvI,2,1650289900833,650000,653200,8,1529889565263
8627137542,云村村民168701035319540,0,-2209017600000,530000,533100,6,1687010353203
1489635055,苏不舞,2,-2209017600000,360000,360400,8,1529083965905
566779760,PansyParkinson_,2,1013443200000,430000,430100,9,1502723919459
253921045,想加蒜的蛋炒饭,1,788371200000,120000,120101,9,1458034118758
2141091370,_失眠小饭,2,-2209017600000,440000,440600,6,1581148986804
10049711113,就抽象-气死你,2,-2209017600000,340000,341600,7,1717865913502
1501558964,ada_zhuo,0,-2209017600000,440000,440100,8,1530025023964
1480269974,CcileCorbel,1,1042284317260,0,100,9,1528347963311
1454520460,澈汩,1,927467960113,440000,441400,8,1526036223073
354280191,GP-Steven,1,972835200000,120000,120101,9,1477834587992
1532030880,不愧是我_ji52,1,1098525447000,520000,520100,8,1532512023877
545784653,ZYCJ_花辞树,2,892569600000,620000,620100,7,1500518749026
333335311,纯黑鸽小迷妹,2,-2209017600000,0,100,9,1474002423880
1866239007,FreakySe7eN1,2,-1577867297470,500000,500101,10,1564852644743
3578520040,释怀于风里,1,1100361600000,130000,130500,10,1596015435802
15238802,_越锋利,1,-2209017600000,0,100,8,1397574970286
7979686668,7377_,1,1276876800000,220000,222400,7,1659933397775
12362609385,氧化夢_,2,-2209017600000,410000,411000,6,1724385188953
6398635032,i晚安Evan_,2,-2209017600000,0,100,9,1642574229102
8946824748,nininiyinin,2,1200321662000,330000,330500,6,1699108968083
1662873808,松嫩游走,1,1189586371815,220000,220200,6,1541338371360
8945743326,不被爱是天赋,2,640276565082,610000,610100,7,1699087073315
8992090926,爱跑步的鹤晨,1,1324274065489,130000,130600,5,1701402859225
3325605192,335目标,1,1174532985000,130000,130100,8,1588994557477
581756924,_FRENKIE,2,1096821382092,1000000,1000200,8,1528030061446
1771962728,胜美胜美,0,-2209017600000,610000,610700,6,1550818874959
5137430384,九夜ya-,1,-2209017600000,440000,440300,9,1628787050977
446493398,1108栗色,2,-2209017600000,430000,430300,8,1490678468187
9759886372,钢琴轻松Electronica,0,-2209017600000,530000,530400,6,1713973432878
1292920967,我可爱发芽啦,2,-2209017600000,0,100,7,1511346070692
3572829573,锦锦锦锦锦鲤鱼,0,-2209017600000,0,100,7,1595574803147
1756470638,最可爱的白子酱吖,2,-2209017600000,1000000,1002000,6,1549466688122
429799304,ToLoveWithoutCeasing,2,-2209017600000,420000,420100,9,1488292305981
8012190345,山鬼自渡,0,-2209017600000,1000000,100,8,1662017637497
1744105975,珊_有兮,0,1158038025075,450000,450400,8,1582180772071
3317852224,听你说话o_,1,1170855065342,230000,230200,7,1588427505513
1502789792,别闹好好幸福,1,-2209017600000,320000,320600,7,1530546515552
8650227160,倒数20秒-,2,1320649237000,320000,321000,6,1687947065414
1485322467,萨尔瓦多狂欢,1,-2209017600000,0,100,10,1540800331116
568511491,与月亮一同陷落,2,-2209017600000,500000,500101,8,1502938412839
12457556999,林讣阮,2,1273647153000,330000,331000,4,1726386792607
1745647549,小圆又饿了,2,-2209017600000,450000,450500,9,1548565029537
468711659,铃铃铃玲哒,2,883584000000,430000,430600,9,1492352433890
294026386,白开水pp,1,976896000000,320000,320500,10,1466584896515
1718986559,星星点点头1,2,-2209017600000,0,100,8,1564310498526
3229143145,紫苑云霓chy,1,1107009239169,340000,341200,7,1582736535071
1919297774,睡教教皇ovo,2,1150390325981,610000,610100,9,-1
